name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,3.38
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,6732.71
Ensemble,Ensemble,accuracy,0.9885057471264368,0.14
