name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,0.87
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,4.67
3_Linear,Linear,accuracy,0.9885057471264368,5.03
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,4.45
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,3.9
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.7
Ensemble,Ensemble,accuracy,1.0,0.36
