name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,9.22
2_DecisionTree,Decision Tree,accuracy,0.9425287356321839,14.09
3_Linear,Linear,accuracy,0.9080459770114943,12.49
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,12.98
5_Default_NeuralNetwork,Neural Network,accuracy,0.9540229885057471,11.39
6_Default_RandomForest,Random Forest,accuracy,0.9540229885057471,16.93
Ensemble,Ensemble,accuracy,0.9885057471264368,0.34
