feature,mean_importance
return_skew1,-0.05058918739378278
return_skew2,-0.02621138978472245
return_correlation_ts1_lag_0,-0.014210545970715405
return_kurtosis2,-0.009102221837331254
return_mean2,-0.002034306196145308
return_mean1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_sd2,0.0
return_autocorrelation_1_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag2,0.003357345449223792
return_autocorrelation_2_lag1,0.0061721151940413495
price2_granger_cause_price1,0.00750618108697193
sqreturn_autocorrelation_ts1_lag3,0.013143908012756611
return_sd1,0.013656165070086212
sqreturn_autocorrelation_ts1_lag2,0.014671767296769122
sqreturn_correlation_ts1_lag_0,0.0160607850551013
sqreturn_autocorrelation_ts1_lag1,0.027062526438870426
price1_granger_cause_price2,0.05241147105822188
sqreturn_autocorrelation_ts2_lag2,0.06338205879692892
sqreturn_autocorrelation_ts2_lag1,0.0674268505907263
return_kurtosis1,0.4125596633005443
