feature,shap_importance
mean2,2.2366979122161865
kurtosis2,1.1220567226409912
return_correlation_ts1_lag_0,0.6168003082275391
kurtosis1,0.38729149103164673
sd2,0.1444198042154312
sqreturn_autocorrelation_ts2_lag2,0.058164216578006744
skewness2,0.04251649230718613
sqreturn_autocorrelation_ts2_lag3,0.024959472939372063
return_correlation_ts2_lag_1,0.020109081640839577
sqreturn_autocorrelation_ts2_lag1,0.014696921221911907
sqreturn_autocorrelation_ts1_lag3,0.012543036602437496
return_autocorrelation_2_lag3,0.009088709019124508
sd1,0.007952178828418255
skewness1,0.007838712073862553
return_autocorrelation_2_lag1,0.00762636074796319
sqreturn_autocorrelation_ts1_lag2,0.00757224066182971
return_autocorrelation_2_lag2,0.006566925439983606
return_correlation_ts1_lag_1,0.006557422690093517
return_correlation_ts2_lag_2,0.0021702570375055075
return_correlation_ts1_lag_2,0.001995851518586278
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
mean1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
price1_granger_cause_price2,0.0
