feature,shap_importance
return_autocorrelation_lag1_rolling_sd1,0.24266719117896726
return_autocorrelation_lag1_rolling_sd2,0.237023915406034
return_mean1,0.008502624450900305
price2_granger_cause_price1,0.003079782563146799
return_correlation_ts1_lag_2,0.002529135380850246
return_correlation_ts2_lag_3,0.0015781673278552762
return_autocorrelation_lag1_1,0.0012742681850956249
return_correlation_ts1_lag_0,0.0011360497140043258
return_kurtosis1,0.0010765500663129982
return_correlation_ts1_lag_1,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_sd2,0.0
return_skew1,0.0
return_sd1,0.0
return_mean2,0.0
return_autocorrelation_lag1_2,0.0
return_kurtosis2,0.0
return_skew2,0.0
price1_granger_cause_price2,0.0
