name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,4.82
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,4.34
3_Linear,Linear,accuracy,0.9885057471264368,3.56
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,3.51
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.04
6_Default_RandomForest,Random Forest,accuracy,1.0,6.89
Ensemble,Ensemble,accuracy,1.0,0.19
