name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,0.65
2_DecisionTree,Decision Tree,accuracy,1.0,10.06
3_Linear,Linear,accuracy,1.0,3.27
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,3.29
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,1.71
6_Default_RandomForest,Random Forest,accuracy,1.0,5.78
Ensemble,Ensemble,accuracy,1.0,0.18
