name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.18
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,1028.41
3_Linear,Linear,accuracy,1.0,8.56
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,2718.42
Ensemble,Ensemble,accuracy,1.0,0.41
