,0,1,2
0,"[ 2.71260568  0.55789325  4.43986304  1.04322553 -4.0662849  -1.43376941
 -2.00801217 -1.64604413]",0 days 03:06:07.827726000,361.72015458237007
1,"[ 4.98166737  1.26123225  6.02338328  1.20054518 -5.06802271 -1.49858201
 -2.60487704 -1.52491179]",0 days 03:10:11.831655000,346.4645189545183
2,"[ 4.78627555  1.22944909  4.41194621  0.96468671 -4.36951773 -1.43735543
 -4.85397384 -1.42774038]",0 days 02:00:14.377043000,341.0125976439825
3,"[ 5.15822799  1.377264    4.24218157  0.87221977 -3.07914262 -1.47460525
 -2.22428769 -1.55276369]",0 days 03:15:37.973427000,347.559730021173
4,"[ 3.46101512  0.80776368  5.23149943  1.10107041 -4.85152745 -1.43810691
 -6.80216491 -1.33164468]",0 days 02:00:27.008684000,343.26322910535697
5,"[ 4.82361312  1.19720421  4.16742288  0.88726871 -4.97998999 -1.50731846
 -2.67726503 -1.54406721]",0 days 02:53:23.696456000,341.748971996031
6,"[ 4.94490278  1.23817133  4.19559091  0.96498775 -5.80575369 -1.488484
 -4.27486032 -1.44951462]",0 days 02:08:57.140987000,354.2148743435784
7,"[ 2.82142583  0.60431505  5.01902635  1.07390341 -4.06228921 -1.5136598
 -2.11017872 -1.61381273]",0 days 02:56:07.631762000,355.07079446085714
8,"[ 4.20013184  0.81268965  5.07109449  1.14477925 -2.94142915 -1.59398737
 -2.28775252 -1.50099311]",0 days 03:10:56.628737000,392.694088131496
9,"[ 4.09153708  1.0623311   4.49394525  0.98444768 -2.92319117 -1.51188508
 -6.23606803 -1.44293049]",0 days 01:54:00.601810000,340.9122403195106
10,"[ 3.60346716  1.01905779  4.44585901  0.86822884 -3.01508658 -1.46518805
 -6.15066162 -1.4363645 ]",0 days 02:04:01.511772000,366.08236874218926
11,"[ 3.58768308  1.06557977  4.69574686  0.92709844 -5.54959389 -1.55777908
 -2.60571417 -1.44343618]",0 days 02:05:33.746730000,397.12091530832197
12,"[  3.50289463   0.82762945   4.18492699   0.9121917   -4.41836279
  -1.4437141  -14.25027042  -1.39699481]",0 days 02:03:59.849399000,312.10812818500887
13,"[ 5.42412552  1.27103238  5.54698491  1.3012497  -3.74894571 -1.47289632
 -7.13158695 -1.36669553]",0 days 04:27:29.496786000,353.21792410924087
14,"[ 5.57941796  1.35229812  6.21388286  1.34130998 -5.59447964 -1.40332602
 -2.95703758 -1.45088184]",0 days 05:13:06.961067000,334.8145406389524
15,"[ 4.5806697   1.17330411  1.60051672  0.26567353 -1.89779326 -1.84502592
 -4.56241902 -1.39775514]",0 days 03:08:15.495867000,352.3861800306438
16,"[ 3.1725051   0.72274976  4.59200611  0.98445691 -7.34451714 -1.55853952
 -7.49093393 -1.41408155]",0 days 03:08:25.636516000,350.1050024255412
17,"[ 3.30602594  0.88453469  5.0082512   1.05516837 -3.50797359 -1.61379653
 -3.56541153 -1.44618794]",0 days 01:57:37.386964000,371.99192909337296
18,"[ 3.25492121  0.78170493  4.33203051  0.88658762 -8.85819171 -1.43913504
 -8.91490158 -1.41347511]",0 days 02:04:19.643018000,332.29130631349074
19,"[ 2.30912406  0.60234336  4.32934685  0.87155063 -1.90311001 -1.68854227
 -4.21597442 -1.41603597]",0 days 04:05:52.101807000,327.32288261036365
20,"[ 5.07097217  1.15496946  3.55631993  0.67032378 -4.33812905 -1.59445222
 -8.77750764 -1.43331128]",0 days 03:08:21.107492000,365.10166206276546
21,"[ 3.5678191   0.93386552  3.76006794  0.7141639  -8.92489589 -1.55084547
 -4.69697924 -1.51979547]",0 days 01:58:32.275222000,358.3502036683914
