feature,shap_importance
return_kurtosis1,2.300631262533724
return_sd1,0.5400456788508815
return_skew1,0.5304221385118614
return_mean2,0.5079575621677496
return_kurtosis2,0.15977270947928837
return_sd2,0.1594533194420148
return_skew2,0.11567358883994044
price2_granger_cause_price1,0.11098521641254644
return_mean1,0.09875697217792109
sqreturn_autocorrelation_ts1_lag1,0.07493995680418154
return_correlation_ts1_lag_0,0.07003291144225257
sqreturn_correlation_ts1_lag_0,0.07003291144225257
price1_granger_cause_price2,0.056782347885362516
sqreturn_autocorrelation_ts1_lag2,0.04205567353700833
sqreturn_autocorrelation_ts2_lag1,0.03839002909870931
return_autocorrelation_2_lag2,0.036447810260960396
sqreturn_autocorrelation_ts2_lag2,0.022436884870232984
return_correlation_ts2_lag_3,0.015284387895021475
sqreturn_correlation_ts2_lag_3,0.015284387895021475
sqreturn_autocorrelation_ts1_lag3,0.015171488305275685
return_autocorrelation_1_lag3,0.013959511703315521
return_autocorrelation_2_lag1,0.013823782383597442
return_correlation_ts1_lag_3,0.01321234235697098
sqreturn_correlation_ts1_lag_3,0.01321234235697098
return_autocorrelation_1_lag1,0.011087511285848894
return_correlation_ts1_lag_1,0.009825149902521086
sqreturn_correlation_ts1_lag_1,0.009825149902521086
sqreturn_autocorrelation_ts2_lag3,0.009408037510746581
return_autocorrelation_1_lag2,0.00872882347912333
return_correlation_ts2_lag_2,0.007665338814710746
sqreturn_correlation_ts2_lag_2,0.007665338814710746
return_autocorrelation_2_lag3,0.0031992014282911114
sqreturn_correlation_ts2_lag_1,0.0009563585533165998
return_correlation_ts2_lag_1,0.0009563585533165998
sqreturn_correlation_ts1_lag_2,0.00020370707672360974
return_correlation_ts1_lag_2,0.00020370707672360974
