feature,mean_importance
return_mean2,-0.0006815890813696018
return_autocorrelation_1_lag2,-0.0002896364044997574
return_skew2,-0.00017483372926369866
return_mean1,-6.49655623168821e-05
return_autocorrelation_1_lag3,-2.8286135659139067e-05
return_skew1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
return_autocorrelation_2_lag1,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,8.179570130746605e-05
return_correlation_ts1_lag_3,9.827078587706928e-05
return_autocorrelation_2_lag2,0.0002268289408550145
return_autocorrelation_1_lag1,0.00026033180605234405
sqreturn_autocorrelation_ts1_lag3,0.0003796051598914052
return_autocorrelation_2_lag3,0.0018795749054814847
price2_granger_cause_price1,0.004212214177923982
sqreturn_autocorrelation_ts2_lag2,0.005490667813982083
sqreturn_autocorrelation_ts1_lag2,0.008900075325549674
sqreturn_autocorrelation_ts2_lag1,0.010229840715169561
return_sd2,0.018593067689745245
return_kurtosis2,0.026893110869816318
return_correlation_ts1_lag_0,0.028792315076544193
return_sd1,0.046448516050332234
price1_granger_cause_price2,0.046676516790349766
sqreturn_autocorrelation_ts1_lag1,0.060982560887718675
return_kurtosis1,0.31489273406051355
