name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.63
2_DecisionTree,Decision Tree,accuracy,1.0,5.15
3_Linear,Linear,accuracy,0.9655172413793104,4.41
4_Default_Xgboost,Xgboost,accuracy,1.0,4.43
5_Default_NeuralNetwork,Neural Network,accuracy,0.9310344827586207,3.02
6_Default_RandomForest,Random Forest,accuracy,1.0,6.64
Ensemble,Ensemble,accuracy,1.0,0.17
