feature,shap_importance
return_autocorrelation_lag1_rolling_sd1,1.5856037139892578
return_autocorrelation_lag1_rolling_sd2,1.5472615957260132
standardised_price_mean2,0.7542333602905273
return_mean2,0.23884335160255432
return_correlation_ts1_lag_0,0.19666406512260437
return_mean1,0.13708771765232086
standardised_price_mean1,0.022464212030172348
price_adf_p_values,0.010315093211829662
durbin_watson_statistic1,0.005659401882439852
return_skew2,0.0
return_correlation_ts1_lag_3,0.0
price2_granger_cause_price1,0.0
co_integration_statistic,0.0
durbin_watson_statistic2,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_kurtosis1,0.0
return_correlation_ts1_lag_1,0.0
return_sd1,0.0
return_sd2,0.0
return_skew1,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_kurtosis2,0.0
price1_granger_cause_price2,0.0
