name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,1.62
2_DecisionTree,Decision Tree,accuracy,0.8160919540229885,6.18
3_Linear,Linear,accuracy,0.8735632183908046,4.65
4_Default_Xgboost,Xgboost,accuracy,0.9310344827586207,5.17
5_Default_NeuralNetwork,Neural Network,accuracy,0.8505747126436781,5.29
6_Default_RandomForest,Random Forest,accuracy,0.9080459770114943,7.92
Ensemble,Ensemble,accuracy,0.9310344827586207,0.33
