name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.4942528735632184,10.27
2_DecisionTree,Decision Tree,accuracy,0.896551724137931,15.27
3_Linear,Linear,accuracy,0.8620689655172413,16.0
4_Default_Xgboost,Xgboost,accuracy,0.8850574712643678,16.06
5_Default_NeuralNetwork,Neural Network,accuracy,0.8850574712643678,13.05
6_Default_RandomForest,Random Forest,accuracy,0.9310344827586207,17.93
Ensemble,Ensemble,accuracy,0.9425287356321839,0.33
