,0,1,2
0,"[ 0.09927681  0.61282338  2.16089432 -0.08921978  0.38196603  0.02093765
  0.26465426  0.2676212   0.25492441  0.149999    0.24496496  0.23979837
  0.13291153  0.19520825  0.17718584  0.18896819  0.13950954  0.24436409
  0.50651257  0.40773639  0.17887024  0.17450436]",0 days 09:13:04.644243000,4474.052659095784
1,"[0.10813062 0.60019064 1.76393203 0.09999751 0.37339715 1.76819431
 0.24376502 0.29316273 0.33383566 0.22425839 0.25690738 0.44088867
 0.2240612  0.41517504 0.54117009 0.50904876 0.72786557 0.24504341
 0.14315007 0.42910685 0.10658487 0.40351085]",0 days 09:10:03.354416000,6338.451385134388
2,"[ 9.92249279e-02  8.91329113e-01  2.64573993e+00 -2.25914163e-01
  6.31267963e-01 -1.43537760e-03  1.67279134e-01  1.44274338e-01
  7.07406446e-02  2.96822746e-02  4.03510849e-01  1.18705895e-01
  4.34084005e-01  5.13138861e-01  1.25303064e-01  2.26267825e-02
  3.54004998e-02  1.32297207e-01  4.02674777e-01  5.21822620e-01
  2.33758465e-01  3.09768690e-01]",0 days 08:39:30.748336000,3818.1911703534206
3,"[-0.16341597  0.67385121  2.61617542 -0.16570974  0.78516003  0.44941006
  0.36352659  0.06766182  0.11033956  0.40427224  0.13203946  0.09583876
  0.24820796  0.41732099  0.03902892  0.03984457  0.15100123  0.10036699
  0.24505359  0.40183112  0.40355692  0.24505324]",0 days 08:19:20.614608000,3859.254718921302
4,"[-0.2201196   0.72270945  1.63932023 -0.14087227  0.76439485  1.3820042
  0.06806113  0.16876024  0.19529971  0.15550068  0.39234058  0.23304624
  0.40832316  0.44286199  0.13773314  0.1390095   0.20054638  0.15267157
  0.43756501  0.33055437  0.40363047  0.43923572]",0 days 09:21:53.256979000,4239.766913250022
5,"[-0.10809578  0.93160264  1.99768002 -0.20274687  1.00000023  1.38975995
  0.11781767  0.17091983  0.08342499  0.07619046  0.23340882  0.378408
  0.53138667  0.15046014  0.17020489  0.04768793  0.17583037  0.13061535
  0.71582468  0.72747581  0.09342308  0.21716796]",0 days 09:30:37.925863000,3872.1161409847236
6,"[ 0.03624295  0.66679564  5.24419859 -0.09734463  0.79740868  1.88213081
  0.45233769  0.23753201  0.10123227  0.12789584  0.3313884   0.28677235
  0.09889306  0.25047705  0.27662905  0.11918077  0.06887822  0.14057275
  0.17773831  0.24505359  0.40351548  0.1722404 ]",0 days 08:49:31.460493000,3792.036622267581
7,"[ 0.09987458  0.60512232  0.91988006 -0.2025733   0.68722842  1.14589803
  0.08221923  0.223333    0.11671634  0.08140825  0.4299632   0.29798887
  0.37392292  0.40632879  0.24726163  0.27738993  0.18272824  0.19643084
  0.40362058  0.05499892  0.31343122  0.25580946]",0 days 08:58:46.764848000,4683.603485209069
8,"[-0.21778035  0.63373794  1.23917358  0.10000065  0.59772322  0.99955935
  0.32634339  0.21775902  0.07798441  0.116668    0.19092731  0.24243749
  0.16250877  0.5193815   0.23776231  0.17620959  0.4476021   0.30435878
  0.24467094  0.47023404  0.48842515  0.31136619]",0 days 09:21:12.423161000,5837.669242346455
9,"[-0.25258688  1.00310562  1.07411018 -0.12769741  0.76138784  0.69909537
  0.07992679  0.16106105  0.04549868  0.11278715  0.19981324  0.45659302
  0.54526314  0.23190791  0.19948906  0.01750536  0.07378516  0.11122359
  0.43667886  0.18160228  0.13367603  0.68509922]",0 days 08:35:06.932103000,3782.1356276559472
10,"[-0.05883642  0.71030389  0.99998805 -0.27478736  0.78847312  0.38157394
  0.09654737  0.11993397  0.08825797  0.15026354  0.24496765  0.44637167
  0.29710842  0.43917117  0.09348576  0.13022065  0.04166793  0.11794948
  0.44580292  0.53140145  0.48644044  0.57157496]",0 days 09:05:09.893219000,3926.273756867784
11,"[-0.31272243  0.83408273  1.00003213 -0.07394134  0.80112288  2.63932021
  0.1896666   0.17553018  0.06408482  0.10214998  0.29880657  0.58056455
  0.09335482  0.5067874   0.19535497  0.09602532  0.28644038  0.41104253
  0.27959039  0.31943055  0.24550651  0.1548739 ]",0 days 08:54:50.065041000,4173.622827721709
12,"[-0.22131227  0.59995817  1.25838853 -0.0411105   0.7898042   0.98684438
  0.24469816  0.18848181  0.18380886  0.15038292  0.26905534  0.17506043
  0.09132897  0.02647721  0.20933215  0.11117725  0.04996776  0.20035727
  0.44251065  0.37595017  0.24505359  0.23976044]",0 days 08:28:52.210106000,3945.1446681838165
13,"[ 0.09955675  0.60045346  2.72071907 -0.03925266  0.82257827  1.01589878
  0.29308595  0.24630426  0.40318785  0.18357215  0.14513035  0.08586551
  0.17860544  0.16089058  0.10442256  0.16477399  0.06961126  0.17601516
  0.40351085  0.42276309  0.18707238  0.22201829]",0 days 08:34:35.321007000,3913.3637621133753
14,"[-0.16097493  0.67317542  2.61432418 -0.06657133  1.00002157  2.1986319
  0.27256153  0.27860916  0.22221208  0.38186383  0.29349886  0.2471054
  0.06889494  0.12570837  0.18661835  0.09372633  0.28239065  0.05610995
  0.40566954  0.67678258  0.24505359  0.53134936]",0 days 08:28:22.703754000,4213.05664827355
15,"[ 0.09988295  0.99999977  1.62141056 -0.17489945  0.72240312  1.96590242
  0.03485704  0.09662555  0.00961987  0.03060838  0.50845799  0.68505794
  0.4058118   0.49834907  0.30091515  0.17985263  0.28814331  0.23703831
  0.43896111  0.15151171  0.40351085  0.40351085]",0 days 08:32:32.335729000,4109.073423617652
