,0,1,2
0,"[ 0.10000686  0.32623794  1.15892212 -0.14573182  0.84649077  0.99926686
  0.42703071  0.24985121  0.52993628  0.35905156  0.16016323  0.26911207
  0.13685944  0.06935626  0.12970007  0.30333988  0.26732823  0.12110619
  0.22393846  0.14935888  0.5215138   0.36326345]",0 days 05:09:25.870572000,5121.235238591403
1,"[-0.02595329  0.53761956  0.38196603 -0.51803397  1.         -0.0131556
  0.25216087  0.24505359  0.09203443  0.05496055  0.18109334  0.14160438
  0.50777026  0.43725715  0.19656794  0.12437934  0.15723964  0.06952434
  0.40349962  0.28978849  0.40356107  0.69641728]",0 days 04:49:57.131394000,4785.184593382482
2,"[-0.12201306  0.9790636   1.618034   -0.15610759  0.83635756  1.61728474
  0.05521406  0.11241894  0.0743425   0.15693029  0.25363494  0.48911909
  0.52682187  0.46493892  0.14217386  0.17115249  0.11842951  0.03164668
  0.66201259  0.36372056  0.69724621  0.4019398 ]",0 days 04:31:32.704762000,3978.0473916668484
3,"[-0.15801828  1.06791572  1.79837386  0.03932828  0.50104959  0.99999757
  0.1419553   0.02099918  0.1009696   0.019348    0.1544581   0.4035089
  0.40351085  0.69391166  0.25223424  0.09342241  0.06344435  0.44134967
  0.46185057  0.43069925  0.31264327  0.23118243]",0 days 04:53:12.533823000,4533.865311277194
4,"[ 0.09804964  0.69273762  1.618034   -0.1947367   1.00076732 -0.00502498
  0.1364649   0.17703372  0.23584556  0.0638954   0.403706    0.05542532
  0.10569855  0.38960576  0.13744633  0.1296791   0.1512911   0.17358898
  0.36349199  0.08823625  0.34080493  0.38794592]",0 days 04:56:58.698197000,4414.268725803095
5,"[-0.72380411 -0.11848089  2.60119361  0.04210464  0.08911939  1.99487923
  0.63718145  0.41234335  0.50442592  0.23785184  0.0974824   0.23659321
  0.11263357  0.20730393  0.18863152  0.05121389  0.16942986  0.32721939
  0.30479502  0.1755984   0.25113886  0.36442057]",0 days 09:25:18.907070000,3827.0219665172144
6,"[-0.04734738  0.69292593  1.42159893 -0.03126435  0.74025861  2.61784729
  0.25264907  0.13682972  0.20188837  0.40606719  0.25857413  0.45102228
  0.26920329  0.18577065  0.3405792   0.40351085  0.25022405  0.15176012
  0.50844637  0.24324241  0.09155476  0.11540039]",0 days 04:18:40.733227000,4970.265885303823
7,"[-0.08765284  0.91432924  1.13167115 -0.19784754  0.8152358   2.61896369
  0.04365717  0.15316735  0.03580128  0.09693659  0.0929658   0.52478977
  0.16896503  0.69724621  0.32885473  0.29023292  0.18368249  0.1401292
  0.3206578   0.12608137  0.26441082  0.09456515]",0 days 04:34:19.350613000,3759.6309719551464
8,"[-0.23661487  0.67376934  1.14589803 -0.19017348  1.05574369  1.01760644
  0.17481741  0.11516935  0.19313914  0.12180816  0.42682494  0.30718771
  0.26327539  0.24544107  0.05336934  0.13412261  0.09907171  0.08978969
  0.24505359  0.3416608   0.23101418  0.70150098]",0 days 04:41:15.627257000,3858.0502918338834
9,"[-0.50109076  1.16480367  4.79054032 -0.27300248  0.24520941  0.34672716
  0.23384094  0.31974216  0.32747594  0.39095166  0.37803329  0.14434677
  0.2991601   0.30817266  0.45438491  0.11949229  0.05547266  0.21842648
  0.23347826  0.26897055  0.09637747  0.24412343]",0 days 06:36:35.486375000,4294.366926902997
10,"[0.0356517  0.32623794 1.65854813 0.09926736 0.72678225 1.14637141
 0.40351085 0.1883318  0.20472209 0.20267144 0.1613673  0.43096598
 0.40345971 0.16626466 0.11516638 0.13361066 0.1300079  0.16612436
 0.40351085 0.14305736 0.56020231 0.25372852]",0 days 04:52:28.459244000,4520.664412648594
11,"[0.1        0.68161461 0.99999788 0.01516358 0.9995906  1.90864382
 0.16682292 0.08921307 0.12918951 0.13102752 0.27809931 0.26167157
 0.49110656 0.07469297 0.12353561 0.09408748 0.18174457 0.17530022
 0.38312754 0.39909819 0.31833692 0.31931729]",0 days 04:45:16.366135000,4101.862126186176
12,"[-0.13088738  0.88651669  2.08657344  0.00364557  0.67933663  1.57736481
  0.21415989  0.15875875  0.07634041  0.0370218   0.40326694  0.3497695
  0.24056361  0.245634    0.20891866  0.07720534  0.33224191  0.40647468
  0.14641105  0.15650888  0.14773502  0.25193626]",0 days 04:27:59.185455000,4050.291311493537
13,"[-0.20698579  0.90816369  2.         -0.14099465  1.00350419  1.00318885
  0.13545321  0.05346438  0.06942225  0.18923003  0.68894564  0.40351038
  0.37061706  0.45749131  0.21943429  0.09790303  0.03916989  0.07808503
  0.1289892   0.43674323  0.19703254  0.4556109 ]",0 days 04:31:01.169378000,3994.827376538561
14,"[-0.1680638   0.82219298  1.43106076 -0.11090184  0.06544378  2.85410195
  0.10572676  0.14721443  0.05843903  0.1475535   0.21720205  0.45689459
  0.2561423   0.24505359  0.9234069   0.50844637  0.40352588  0.55345476
  0.22442415  0.12869262  0.09234403  0.08294222]",0 days 04:18:57.541040000,3798.714227420076
15,"[ 0.10014782  0.53163969  4.85410196 -0.1522691   0.94651954  2.
  0.40351085  0.40351085  0.39624021  0.41161324  0.06091325  0.20941828
  0.12672339  0.08399032  0.174456    0.05417866  0.09841513  0.17724333
  0.37198248  0.15445913  0.69724621  0.20999376]",0 days 02:09:34.263773000,3820.682560139578
