feature,shap_importance
return_kurtosis1,0.24042087469916992
return_mean2,0.18021141302094526
return_sd1,0.05202868887052629
sqreturn_autocorrelation_ts1_lag1,0.012240982332432477
return_sd2,0.01118571913234625
sqreturn_correlation_ts1_lag_0,0.006471519307682596
return_autocorrelation_1_lag2,0.0037150499329927874
sqreturn_autocorrelation_ts2_lag2,0.0025228572287097828
sqreturn_correlation_ts2_lag_2,0.0020655293792015803
sqreturn_autocorrelation_ts1_lag2,0.0018428034032273936
return_skew1,0.0015639501742481655
sqreturn_autocorrelation_ts1_lag3,0.0014337159931029654
sqreturn_autocorrelation_ts2_lag1,0.0012846909446272707
return_skew2,0.0011376218351624911
sqreturn_autocorrelation_ts2_lag3,0.0011358917924947573
return_autocorrelation_2_lag2,0.0007909538271779414
price1_granger_cause_price2,0.00026272887581203915
return_autocorrelation_2_lag3,0.00024747225941508874
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
return_mean1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag1,0.0
return_kurtosis2,0.0
return_correlation_ts2_lag_1,0.0
