name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,0.86
2_DecisionTree,Decision Tree,accuracy,0.9195402298850575,4.97
3_Linear,Linear,accuracy,0.9540229885057471,3.43
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,3.75
5_Default_NeuralNetwork,Neural Network,accuracy,0.9310344827586207,2.64
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.81
Ensemble,Ensemble,accuracy,0.9885057471264368,0.18
