feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,0.2819471847777321
return_autocorrelation_lag1_rolling_sd1,0.19585458886644722
return_mean2,0.02941800813065182
return_correlation_ts2_lag_3,0.007706170311432758
return_mean1,0.001812415694836186
return_correlation_ts1_lag_0,0.0010640153497296387
return_correlation_ts1_lag_3,0.0009948722979108292
return_skew2,0.0
return_kurtosis1,0.0
return_kurtosis2,0.0
return_autocorrelation_lag1_1,0.0
return_autocorrelation_lag1_2,0.0
return_skew1,0.0
return_sd2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_2,0.0
return_sd1,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
