feature,weight
intercept,-2.8205513504461006
return_mean1,-0.5351628816531487
return_mean2,-1.022825223725614
return_sd1,-0.5770663114764181
return_sd2,0.33770760338831035
return_skew1,-0.28654482085029925
return_skew2,0.5113884308992379
return_kurtosis1,-1.5927089954703386
return_kurtosis2,-0.8102483048853445
return_autocorrelation_lag1_1,2.9106416341887416
return_autocorrelation_lag1_2,0.33701202210934694
return_autocorrelation_lag1_rolling_sd1,-0.6115062447083203
return_autocorrelation_lag1_rolling_sd2,-0.4663039932574712
return_correlation_ts1_lag_0,1.2204652083124319
return_correlation_ts1_lag_1,0.9111862623731267
return_correlation_ts1_lag_2,0.8806892756536612
return_correlation_ts1_lag_3,0.7249615604791534
return_correlation_ts2_lag_1,0.9148091905719363
return_correlation_ts2_lag_2,0.9238962950333734
return_correlation_ts2_lag_3,0.8009047103873832
price2_granger_cause_price1,-0.9770732580924886
price1_granger_cause_price2,-0.39610366034343464
