feature,weight
intercept,-1.259338615012823
return_mean1,-0.22798069162218815
return_mean2,-0.08584069907687553
return_sd1,-0.32829777180801445
return_sd2,0.03661332766390998
return_skew1,0.40586762764495515
return_skew2,0.4719150157609646
return_kurtosis1,-0.7694805191373099
return_kurtosis2,-0.5432318604596985
return_autocorrelation_1_lag1,0.06311080887350168
return_autocorrelation_1_lag2,0.08714674085002323
return_autocorrelation_1_lag3,-0.06512943487790517
return_autocorrelation_2_lag1,0.0005571767244013208
return_autocorrelation_2_lag2,0.010785746509996736
return_autocorrelation_2_lag3,-0.05465867236412624
return_correlation_ts1_lag_0,2.4868026613375918
return_correlation_ts1_lag_1,0.027366759073799315
return_correlation_ts1_lag_2,0.09018920030371311
return_correlation_ts1_lag_3,-0.0897004040007605
return_correlation_ts2_lag_1,-0.00846681807575936
return_correlation_ts2_lag_2,0.027752865497398957
return_correlation_ts2_lag_3,-0.0633839289240035
sqreturn_autocorrelation_ts1_lag1,-0.2047331113550655
sqreturn_autocorrelation_ts1_lag2,-0.11245461107851766
sqreturn_autocorrelation_ts1_lag3,-0.10573099511146467
sqreturn_autocorrelation_ts2_lag1,-0.16570784685633522
sqreturn_autocorrelation_ts2_lag2,-0.11500419117360178
sqreturn_autocorrelation_ts2_lag3,-0.06200922048410647
sqreturn_correlation_ts1_lag_0,2.4868026613375918
sqreturn_correlation_ts1_lag_1,0.027366759073799315
sqreturn_correlation_ts1_lag_2,0.09018920030371311
sqreturn_correlation_ts1_lag_3,-0.0897004040007605
sqreturn_correlation_ts2_lag_1,-0.00846681807575936
sqreturn_correlation_ts2_lag_2,0.027752865497398957
sqreturn_correlation_ts2_lag_3,-0.0633839289240035
price2_granger_cause_price1,-0.16972434506802853
price1_granger_cause_price2,0.013138369677096801
