feature,mean_importance
return_kurtosis2,-0.003877947537437326
price2_granger_cause_price1,-0.0015824075172302166
return_autocorrelation_1_lag2,-0.0009547760406868055
sqreturn_correlation_ts1_lag_1,-0.0001275700152202186
return_correlation_ts1_lag_1,-0.0001275700152202186
return_correlation_ts2_lag_2,-5.139629590644179e-05
sqreturn_correlation_ts2_lag_2,-5.139629590643624e-05
return_autocorrelation_2_lag3,-3.055208965189182e-05
price1_granger_cause_price2,1.029916791792096e-05
return_correlation_ts1_lag_3,6.139885932315847e-05
sqreturn_correlation_ts1_lag_3,6.139885932316403e-05
return_autocorrelation_2_lag1,8.369601614159894e-05
return_correlation_ts2_lag_1,8.864675718197046e-05
sqreturn_correlation_ts2_lag_1,8.864675718197046e-05
sqreturn_autocorrelation_ts2_lag3,9.467727673788673e-05
sqreturn_correlation_ts1_lag_2,0.00011595426130641129
return_correlation_ts1_lag_2,0.00011595426130642239
return_correlation_ts1_lag_0,0.00021964597873035395
sqreturn_correlation_ts1_lag_0,0.0002196459787303595
return_autocorrelation_1_lag1,0.0003937881032210655
return_autocorrelation_2_lag2,0.0004370637963459212
return_autocorrelation_1_lag3,0.0005189242131882988
return_correlation_ts2_lag_3,0.0005377561677254339
sqreturn_correlation_ts2_lag_3,0.0005377561677254395
sqreturn_autocorrelation_ts2_lag2,0.0010358079833579282
sqreturn_autocorrelation_ts2_lag1,0.002400140161571168
sqreturn_autocorrelation_ts1_lag3,0.0026268390685740273
sqreturn_autocorrelation_ts1_lag2,0.00479583373310698
sqreturn_autocorrelation_ts1_lag1,0.005332450411426853
return_mean1,0.009678589582097307
return_sd2,0.010248566810751692
return_skew2,0.010881961355861492
return_skew1,0.02261095443105641
return_sd1,0.04620767858924385
return_mean2,0.087473187428076
return_kurtosis1,0.5276264472747747
