feature,weight
intercept,-0.8129151161555387
return_mean1,1.2382589911955162
return_mean2,-3.60890402485172
return_sd1,0.7405347774562308
return_sd2,-0.16762899785227647
return_skew1,1.4062010196106054
return_skew2,0.19363722745739756
return_kurtosis1,-4.021126164059832
return_kurtosis2,0.11704884913479972
return_autocorrelation_1_lag1,0.20838681345405663
return_autocorrelation_1_lag2,0.3465445974478997
return_autocorrelation_1_lag3,-0.15192702584390413
return_autocorrelation_2_lag1,0.20585764766018164
return_autocorrelation_2_lag2,0.19736975358284328
return_autocorrelation_2_lag3,-0.11795398052310449
return_correlation_ts1_lag_0,-0.6182441293035257
return_correlation_ts1_lag_1,0.2234674649929523
return_correlation_ts1_lag_2,0.1427143542494968
return_correlation_ts1_lag_3,-0.23222644525007288
return_correlation_ts2_lag_1,-0.1173314842255613
return_correlation_ts2_lag_2,0.17342763993573465
return_correlation_ts2_lag_3,-0.48506689011477266
sqreturn_autocorrelation_ts1_lag1,-1.3501054830230863
sqreturn_autocorrelation_ts1_lag2,-0.9727767402932062
sqreturn_autocorrelation_ts1_lag3,-0.5010974178200711
sqreturn_autocorrelation_ts2_lag1,-0.8363334052715006
sqreturn_autocorrelation_ts2_lag2,-0.5019019765751964
sqreturn_autocorrelation_ts2_lag3,-0.46508570647191183
sqreturn_correlation_ts1_lag_0,-0.6182441293035257
sqreturn_correlation_ts1_lag_1,0.2234674649929523
sqreturn_correlation_ts1_lag_2,0.1427143542494968
sqreturn_correlation_ts1_lag_3,-0.23222644525007288
sqreturn_correlation_ts2_lag_1,-0.1173314842255613
sqreturn_correlation_ts2_lag_2,0.17342763993573465
sqreturn_correlation_ts2_lag_3,-0.48506689011477266
price2_granger_cause_price1,-0.3215512221302037
price1_granger_cause_price2,0.0033631624646724436
