name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,0.9
2_DecisionTree,Decision Tree,accuracy,0.8850574712643678,5.24
3_Linear,Linear,accuracy,0.8850574712643678,3.95
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,4.58
5_Default_NeuralNetwork,Neural Network,accuracy,0.8735632183908046,2.41
6_Default_RandomForest,Random Forest,accuracy,0.9655172413793104,7.65
Ensemble,Ensemble,accuracy,0.9770114942528736,0.34
