name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,3.65
2_DecisionTree,Decision Tree,accuracy,0.9080459770114943,8.75
3_Linear,Linear,accuracy,0.9655172413793104,7.67
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,9.37
5_Default_NeuralNetwork,Neural Network,accuracy,0.8850574712643678,6.02
6_Default_RandomForest,Random Forest,accuracy,0.9080459770114943,13.08
Ensemble,Ensemble,accuracy,0.9885057471264368,0.36
