name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,0.61
2_DecisionTree,Decision Tree,accuracy,1.0,9.96
3_Linear,Linear,accuracy,0.9885057471264368,3.45
4_Default_Xgboost,Xgboost,accuracy,1.0,3.93
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.01
6_Default_RandomForest,Random Forest,accuracy,1.0,5.47
Ensemble,Ensemble,accuracy,1.0,0.16
