name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,7.22
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,11.86
3_Linear,Linear,accuracy,1.0,11.39
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,10.89
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,9.08
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,13.44
Ensemble,Ensemble,accuracy,1.0,0.42
