,0,1,2
0,[ 0.09273314  0.0255231  -1.34328915 -1.33410754],0 days 04:32:40.612055000,103.21271554847988
1,[ 0.01733416  0.00418131 -1.33529153 -1.3314473 ],0 days 02:32:54.722776000,104.08408265002166
2,[ 0.08257087  0.01786143 -1.31771664 -1.30783094],0 days 02:38:23.748147000,103.52154871122985
3,[ 0.03609548  0.06009959 -1.34902338 -1.36124353],0 days 02:37:38.473019000,110.14501597610324
4,[ 0.01244306  0.01080784 -1.35247186 -1.31624816],0 days 03:22:55.854545000,104.422656938523
5,[ 0.05499421  0.0614405  -1.34709318 -1.32404878],0 days 03:30:23.884766000,104.4090390036938
6,[ 0.02332401  0.02655623 -1.3525541  -1.32562393],0 days 03:05:38.288530000,102.39219092592401
7,[ 0.08970828  0.01403844 -1.34863158 -1.31596816],0 days 03:23:44.745940000,102.00502933168403
8,[ 0.08655111 -0.01967858 -1.36226361 -1.32823602],0 days 03:58:10.525133000,99.4398551820297
9,[ 0.02701685  0.0345431  -1.32807018 -1.3104913 ],0 days 02:37:41.390304000,102.59192562904902
10,[ 0.06686702  0.04440938 -1.32533208 -1.3230499 ],0 days 04:31:20.743399000,101.48894881976591
11,[ 0.05757435  0.01747544 -1.34943067 -1.33735557],0 days 03:06:14.180018000,102.72534575505271
12,[ 0.07664608  0.03294509 -1.34885976 -1.33092006],0 days 04:37:35.812369000,100.02369865297445
13,[ 0.06906441  0.00478208 -1.35311824 -1.32686218],0 days 04:50:52.851470000,105.80626384442007
14,[ 0.10628604  0.04058009 -1.34428905 -1.32737886],0 days 03:00:49.772179000,105.3503796140533
15,[ 0.04590926  0.00614159 -1.3422487  -1.34013533],0 days 04:01:17.243472000,101.18836695544366
16,[ 0.08258027  0.02279371 -1.34335715 -1.33536587],0 days 03:34:06.839089000,101.51608697224168
17,[ 0.12825652  0.05274992 -1.34519999 -1.3196385 ],0 days 03:29:36.454161000,113.00905089174704
18,[ 0.04760256  0.05977289 -1.34095389 -1.33877319],0 days 03:41:22.997972000,103.25519813609336
19,[ 0.08809692  0.0384477  -1.34785567 -1.34560147],0 days 03:22:38.902524000,99.53228647542802
20,[ 0.05088774  0.08195843 -1.33518595 -1.32996988],0 days 02:33:46.393842000,106.03511916889371
21,[ 0.07273261  0.0711697  -1.35304865 -1.30780245],0 days 03:24:20.404102000,112.88062923727159
22,[ 0.095652    0.05441141 -1.35554574 -1.32997323],0 days 03:52:25.211592000,106.28545337616171
23,[ 0.07850415  0.04594347 -1.36563758 -1.31070875],0 days 02:39:52.264313000,106.83850486486043
24,[ 0.08352517  0.06765106 -1.32889628 -1.32218025],0 days 01:29:33.237984000,104.81141713802533
25,[ 0.08959552  0.07025813 -1.34024079 -1.34568426],0 days 01:13:32.391568000,104.06509290330165
26,[ 0.05408153  0.04138767 -1.34703619 -1.3368649 ],0 days 01:52:16.509911000,98.34187262561018
27,[ 0.04521697  0.04869006 -1.37355    -1.33793068],0 days 01:14:37.464399000,109.0514186272789
28,[ 0.02918828  0.01662434 -1.31461076 -1.32937167],0 days 01:39:52.060083000,102.60325268095238
29,[ 0.10353125  0.01568752 -1.33245227 -1.32747401],0 days 01:47:26.874714000,107.54354250310848
30,[ 0.0155382   0.07738502 -1.33513055 -1.30093766],0 days 00:59:15.703942000,109.05601674833439
31,[ 0.04107117  0.02991318 -1.34999526 -1.33065043],0 days 01:25:22.733796000,103.49765766930827
32,[ 0.07871872  0.02458149 -1.33085572 -1.32247708],0 days 01:36:22.562849000,103.52757307158637
33,[ 0.04630772  0.03438109 -1.34803894 -1.36250442],0 days 01:02:28.776288000,106.7709119190639
34,[ 0.08765323  0.05137662 -1.34033932 -1.33805061],0 days 01:22:21.876136000,103.58768390778347
35,[ 0.05710394  0.06628984 -1.3720179  -1.31564396],0 days 00:49:48.710609000,109.99408152301442
36,[ 0.0510875   0.04336105 -1.33601151 -1.32924887],0 days 01:57:17.732255000,100.56441837020937
37,[ 0.07438046  0.0722821  -1.35670686 -1.33341068],0 days 01:18:30.385220000,104.44222459060227
38,[ 0.11106202  0.04700994 -1.32726246 -1.29382663],0 days 01:20:53.319962000,109.2671335340165
39,[ 0.05610511  0.04608001 -1.35545368 -1.33235141],0 days 01:16:57.869824000,106.62862676017934
40,[ 0.0720646   0.02972949 -1.34038155 -1.33376417],0 days 00:58:47.956357000,106.52506808740368
41,[ 0.05534683  0.00737992 -1.34304194 -1.30909328],0 days 01:11:00.527753000,104.33599827425552
42,[ 0.07315909  0.01566052 -1.33933751 -1.32641054],0 days 01:06:06.188948000,100.36346851303668
43,[ 0.08350309  0.04016331 -1.32995562 -1.35397683],0 days 01:39:42.178325000,102.36182732293386
44,[ 0.08224552  0.03234849 -1.32545888 -1.32855015],0 days 00:43:59.019365000,102.10649548524978
45,[ 0.06733939 -0.00237397 -1.35336637 -1.3201841 ],0 days 01:13:59.549561000,102.12709381027125
46,[ 0.1012091   0.01235516 -1.32926993 -1.30048457],0 days 01:08:00.026736000,106.25099994094708
47,[ 0.07715125  0.04695527 -1.34326333 -1.34294287],0 days 00:41:06.517468000,104.65214033449945
