feature,shap_importance
kurtosis2,1.2959673199448303
kurtosis1,1.1900224824588186
skewness2,0.3117989806801695
price2_granger_cause_price1,0.2916745206222756
skewness1,0.27310924851011914
sd1,0.23506434698280354
sqreturn_autocorrelation_ts2_lag3,0.16016458697632593
sqreturn_autocorrelation_ts2_lag2,0.1053722188502104
sd2,0.10260410781617249
mean1,0.09895619749749009
sqreturn_autocorrelation_ts2_lag1,0.07390989432593979
mean2,0.06861928362670913
sqreturn_autocorrelation_ts1_lag3,0.0676659262728895
sqreturn_autocorrelation_ts1_lag2,0.05059541423893135
sqreturn_autocorrelation_ts1_lag1,0.039143390531007155
return_autocorrelation_2_lag1,0.03559877180718699
sqreturn_correlation_ts1_lag_1,0.028170552708053506
return_correlation_ts1_lag_1,0.028170552708053506
return_autocorrelation_1_lag1,0.025588141956714414
price1_granger_cause_price2,0.021803573924285908
sqreturn_correlation_ts2_lag_1,0.017388449353057753
return_correlation_ts2_lag_1,0.017388449353057753
return_autocorrelation_2_lag2,0.014591058947494028
return_autocorrelation_1_lag2,0.012282264429715849
return_autocorrelation_1_lag3,0.011863327409944382
return_correlation_ts1_lag_3,0.011272765739274108
sqreturn_correlation_ts1_lag_3,0.011272765739274108
return_correlation_ts1_lag_2,0.009246493792057367
sqreturn_correlation_ts1_lag_2,0.009246493792057367
return_correlation_ts1_lag_0,0.007966102552430703
sqreturn_correlation_ts1_lag_0,0.007966102552430703
return_correlation_ts2_lag_3,0.0028129592327102507
sqreturn_correlation_ts2_lag_3,0.0028129592327102507
return_correlation_ts2_lag_2,0.0004391867439284337
sqreturn_correlation_ts2_lag_2,0.0004391867439284337
return_autocorrelation_2_lag3,0.00028048361438732687
