feature,shap_importance
return_kurtosis1,3.2610177993774414
return_kurtosis2,0.9260344505310059
return_mean1,0.01267980132251978
return_correlation_ts1_lag_2,0.012091935612261295
return_correlation_ts2_lag_2,0.011008755303919315
return_correlation_ts2_lag_1,0.0075268829241395
return_skew2,0.0073415436781942844
return_autocorrelation_lag1_rolling_sd2,0.00672432454302907
return_autocorrelation_lag1_rolling_sd1,0.005659875925630331
return_autocorrelation_lag1_2,0.0
return_mean2,0.0
return_autocorrelation_lag1_1,0.0
return_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_1,0.0
return_skew1,0.0
return_correlation_ts1_lag_3,0.0
return_sd2,0.0
return_sd1,0.0
return_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
