name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.11
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,7.56
3_Linear,Linear,accuracy,0.9655172413793104,6.99
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,8.11
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,6.11
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,9.31
Ensemble,Ensemble,accuracy,1.0,0.36
