name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,71.12
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,107.59
3_Linear,Linear,accuracy,0.9655172413793104,51.72
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,33.06
5_Default_NeuralNetwork,Neural Network,accuracy,0.9770114942528736,113.35
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,210.64
Ensemble,Ensemble,accuracy,0.9885057471264368,0.32
