feature,shap_importance
return_correlation_ts1_lag_0,2.150115489959717
return_mean2,1.017421007156372
return_kurtosis1,0.639521062374115
return_kurtosis2,0.35316118597984314
return_mean1,0.06159672886133194
standardised_price_mean2,0.04333103448152542
return_correlation_ts2_lag_1,0.023414302617311478
return_correlation_ts1_lag_2,0.021160315722227097
return_skew2,0.015255547128617764
return_correlation_ts1_lag_3,0.004793328698724508
durbin_watson_statistic1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
durbin_watson_statistic2,0.0
co_integration_statistic,0.0
price2_granger_cause_price1,0.0
standardised_price_mean1,0.0
return_autocorrelation_lag1_rolling_sd2,0.0
return_correlation_ts1_lag_1,0.0
price_adf_p_values,0.0
return_autocorrelation_lag1_rolling_sd1,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_skew1,0.0
return_sd2,0.0
return_sd1,0.0
price1_granger_cause_price2,0.0
