,0,1,2
0,[ 0.01724439  0.02464445 -1.37470181 -1.39757851],0 days 04:00:59.131840000,236.89643077880464
1,[ 0.008593    0.00788308 -1.37928121 -1.36192517],0 days 02:33:26.221098000,237.66228843710968
2,[ 0.01212621  0.05334143 -1.36975024 -1.38239301],0 days 02:49:32.137392000,242.94942191073233
3,[ 0.04872457  0.0235856  -1.36787206 -1.42457089],0 days 04:20:14.064061000,244.50463569073278
4,[-0.00667998  0.06113459 -1.35548316 -1.32926003],0 days 04:24:29.952111000,240.98266761354967
5,[ 0.03597908  0.01198523 -1.39364988 -1.33820932],0 days 06:31:08.579339000,238.535869853733
6,[ 0.00611322  0.04302944 -1.45305388 -1.32342078],0 days 02:30:35.923673000,242.18688122664867
7,[ 0.0426404   0.03442551 -1.41048096 -1.3276705 ],0 days 02:35:01.103634000,241.348731766531
8,[ 0.01991942  0.02847159 -1.37676809 -1.36801021],0 days 02:26:57.068825000,235.24507092975492
9,[ 0.01972043  0.05338058 -1.40539779 -1.36625931],0 days 05:11:38.638913000,238.44195694533082
10,[-0.00330145  0.02366589 -1.41379305 -1.43071737],0 days 04:00:46.623165000,242.17473061866963
11,[ 0.01154986  0.03604817 -1.3633514  -1.3535994 ],0 days 02:49:44.093684000,238.19230556911901
12,[ 0.03044625  0.03153624 -1.35798527 -1.32606956],0 days 03:42:15.330842000,234.50713295276975
13,[ 0.00318811  0.06505398 -1.33074784 -1.30467091],0 days 03:01:46.962843000,235.70203409421248
14,[ 0.04709083  0.04740941 -1.2996178  -1.33564412],0 days 03:12:20.739952000,244.00157997788722
15,[ 0.01093493  0.04225744 -1.33154728 -1.41361155],0 days 03:26:58.656603000,236.92613162986368
16,[ 0.00414287  0.04025066 -1.37199668 -1.32166788],0 days 02:36:22.943386000,236.32978002558397
17,[ 0.04497105  0.01511509 -1.27028671 -1.37157945],0 days 02:54:01.408981000,247.11974941729994
18,[ 0.03488769 -0.00384832 -1.34223241 -1.37213224],0 days 05:43:46.676017000,240.37067814058793
19,[ 0.04345954  0.02463969 -1.35077673 -1.40732898],0 days 02:14:17.995483000,241.2085726242255
20,[ 0.02881593  0.06076017 -1.3422113  -1.34455672],0 days 03:10:44.311763000,242.73728010540196
21,[-0.00983865  0.05768337 -1.3512232  -1.37810126],0 days 02:47:40.879362000,244.4263122192001
22,[ 0.0351056   0.04759043 -1.38201352 -1.37635724],0 days 04:22:03.772755000,241.42164851891857
23,[ 0.03318447  0.04060753 -1.3753469  -1.31212532],0 days 04:04:27.494917000,236.17876982828142
24,[ 0.04299714  0.03546928 -1.34488791 -1.43084221],0 days 05:21:32.181543000,247.3955269752783
25,[ 0.07296819  0.05530613 -1.37099401 -1.3468139 ],0 days 02:34:34.985318000,242.04222714848083
26,[ 0.04922603  0.03320745 -1.35744896 -1.40387248],0 days 03:39:50.335767000,242.58751287564127
27,[ 0.02173721  0.0283945  -1.35629534 -1.3966553 ],0 days 03:52:12.142422000,236.79905043219364
28,[ 0.02675665  0.0136061  -1.34338636 -1.32504182],0 days 03:43:32.948440000,238.29984349595603
29,[ 0.0328594   0.0559208  -1.34337789 -1.38258688],0 days 02:15:40.879448000,241.7614149983996
30,[ 0.02049632  0.0384511  -1.33848152 -1.38308115],0 days 03:23:37.069702000,236.12894971533711
31,[ 8.56045868e-04  2.93657526e-02 -1.44712875e+00 -1.36802182e+00],0 days 02:47:42.307660000,238.85558377445253
32,[ 0.028276    0.06405269 -1.38129521 -1.34142727],0 days 03:38:23.540463000,238.11956982194835
33,[ 0.03580496  0.04258922 -1.38730661 -1.371948  ],0 days 01:53:26.037110000,241.5257404144254
34,[ 0.04679419  0.04061132 -1.34611138 -1.34350432],0 days 02:07:41.469896000,239.47049658788427
35,[-0.00871563  0.02515102 -1.38867647 -1.45228664],0 days 03:31:42.795982000,240.95484057198195
36,[ 0.00341451  0.03278628 -1.35299783 -1.27908753],0 days 04:31:57.962427000,236.76452584682903
37,[ 0.03547218  0.03643947 -1.36110045 -1.45087775],0 days 03:15:12.928329000,246.47280729554723
38,[ 0.03340507  0.02012059 -1.33387924 -1.42617808],0 days 02:11:40.196840000,236.78563967864187
39,[ 0.01758047  0.04050033 -1.35609599 -1.37971606],0 days 05:29:26.816609000,235.83058838346582
40,[ 0.04023348  0.03808461 -1.37478986 -1.37445366],0 days 03:54:46.006174000,238.93961345808611
41,[ 0.01621987  0.04337336 -1.36251926 -1.42638163],0 days 02:50:19.949134000,240.68873645287735
42,[ 0.01382914  0.02891014 -1.30681053 -1.37407971],0 days 02:41:37.307445000,237.13525081882253
43,[ 0.02370884  0.02977299 -1.30029953 -1.32755156],0 days 02:42:42.079388000,239.42591563506483
44,[ 0.00860968  0.05662138 -1.32731223 -1.31748755],0 days 04:11:18.786635000,236.80267853064004
45,[-4.02442219e-04  1.77785747e-02 -1.34848881e+00 -1.28694230e+00],0 days 03:35:32.468324000,242.7421613781662
46,[ 0.0690301   0.06091002 -1.336663   -1.43566137],0 days 02:52:41.605517000,246.32522751466092
47,[ 0.02117446  0.05391748 -1.30916209 -1.34637954],0 days 04:33:55.941160000,239.3040768865114
48,[-0.01855919  0.05181468 -1.32964843 -1.36095497],0 days 02:32:41.256354000,237.70911030801227
49,[-0.0045402   0.05479697 -1.31322741 -1.32573651],0 days 03:24:46.248484000,243.07479394644514
50,[ 0.03642697  0.03400932 -1.36377136 -1.33490974],0 days 02:51:58.607123000,238.6920501174642
51,[-0.01206773  0.04158426 -1.34282006 -1.35052776],0 days 04:39:00.622610000,233.9234748406039
52,[ 0.04395246  0.02406568 -1.35543079 -1.36807904],0 days 03:21:54.069252000,234.78365122663408
53,[ 0.03680579  0.01848074 -1.36934855 -1.3489107 ],0 days 02:08:23.210438000,236.63001529947843
54,[ 0.04468336  0.01769898 -1.37038367 -1.37243166],0 days 04:12:09.349103000,238.9282981892953
55,[ 0.02912028  0.03651793 -1.31757404 -1.42129415],0 days 02:29:15.997291000,241.46807066473735
56,[ 0.02625039  0.00976993 -1.33976346 -1.39305409],0 days 03:50:46.680719000,242.0692310812087
57,[ 0.01686983  0.01329972 -1.35535252 -1.36197465],0 days 04:13:34.266104000,239.25826492316492
58,[ 0.00697845  0.03505196 -1.37956726 -1.35902996],0 days 03:15:04.624159000,234.34478121836108
59,[ 0.03122315  0.04986687 -1.45787086 -1.36994476],0 days 04:12:10.546133000,247.38056611084417
60,[ 0.05357963  0.03570996 -1.32710599 -1.42950468],0 days 02:41:16.583262000,241.3055114702035
61,[ 0.01929036  0.02488166 -1.3823261  -1.33861143],0 days 02:22:49.226892000,239.2482843748519
62,[ 0.03817276  0.01084566 -1.45293007 -1.30987434],0 days 03:17:57.394172000,242.15409331145452
63,[ 0.00437355  0.03261513 -1.4167666  -1.37543512],0 days 02:25:36.867036000,239.97202714625934
64,[ 0.0154854  -0.00719528 -1.33620162 -1.34836857],0 days 03:50:28.942683000,244.31810493153984
65,[ 0.01505273  0.02683538 -1.38586481 -1.42426179],0 days 02:19:32.620296000,235.6522626225112
66,[-0.00702973  0.02726932 -1.34133796 -1.28613782],0 days 03:28:20.550044000,240.56012698532703
