,0,1,2
0,[ 0.01724439  0.02464445 -1.37470181 -1.39757851],0 days 01:59:06.539070000,236.89643077880464
1,[ 0.008593    0.00788308 -1.37928121 -1.36192517],0 days 01:28:34.597002000,237.66228843710968
2,[ 0.01212621  0.05334143 -1.36975024 -1.38239301],0 days 01:37:19.350406000,242.94942191073233
3,[ 0.04872457  0.0235856  -1.36787206 -1.42457089],0 days 02:06:03.913516000,244.50463569073278
4,[-0.00667998  0.06113459 -1.35548316 -1.32926003],0 days 02:08:31.652701000,240.98266761354967
5,[ 0.03597908  0.01198523 -1.39364988 -1.33820932],0 days 02:59:28.661508000,238.535869853733
6,[ 0.00611322  0.04302944 -1.45305388 -1.32342078],0 days 01:27:45.031880000,242.18688122664867
7,[ 0.0426404   0.03442551 -1.41048096 -1.3276705 ],0 days 01:31:37.412251000,241.348731766531
8,[ 0.01991942  0.02847159 -1.37676809 -1.36801021],0 days 01:26:39.757524000,235.24507092975492
9,[ 0.01972043  0.05338058 -1.40539779 -1.36625931],0 days 02:22:40.024115000,238.44195694533082
10,[-0.00330145  0.02366589 -1.41379305 -1.43071737],0 days 01:59:05.725280000,242.17473061866963
11,[ 0.01154986  0.03604817 -1.3633514  -1.3535994 ],0 days 01:37:35.422751000,238.19230556911901
12,[ 0.03044625  0.03153624 -1.35798527 -1.32606956],0 days 01:54:53.972910000,234.50713295276975
13,[ 0.00318811  0.06505398 -1.33074784 -1.30467091],0 days 01:40:32.605014000,235.70203409421248
14,[ 0.04709083  0.04740941 -1.2996178  -1.33564412],0 days 01:55:56.702293000,244.00157997788722
15,[ 0.01093493  0.04225744 -1.33154728 -1.41361155],0 days 01:51:38.823423000,236.92613162986368
16,[ 0.00414287  0.04025066 -1.37199668 -1.32166788],0 days 01:32:05.064474000,236.32978002558397
17,[ 0.04497105  0.01511509 -1.27028671 -1.37157945],0 days 01:49:34.096283000,247.11974941729994
18,[ 0.03488769 -0.00384832 -1.34223241 -1.37213224],0 days 02:29:45.830243000,240.37067814058793
19,[ 0.04345954  0.02463969 -1.35077673 -1.40732898],0 days 01:33:30.805538000,241.2085726242255
