feature,weight
intercept,-0.6029549372219176
return_mean1,-0.673304975613028
return_mean2,-1.2712617743242165
return_sd1,1.002574010289174
return_sd2,0.18766619727414618
return_skew1,-0.5160884399447523
return_skew2,0.32747260126591066
return_kurtosis1,0.10433465180367062
return_kurtosis2,0.020177710559255744
return_autocorrelation_lag1_1,0.16008357712016139
return_autocorrelation_lag1_2,-0.210605748176139
return_autocorrelation_lag1_rolling_sd1,2.3402057635267175
return_autocorrelation_lag1_rolling_sd2,2.211312671010765
return_correlation_ts1_lag_0,-0.5635587390700716
return_correlation_ts1_lag_1,0.10223208972093982
return_correlation_ts1_lag_2,-0.027600813526167636
return_correlation_ts1_lag_3,-0.26207786180038095
return_correlation_ts2_lag_1,-0.22871374037868591
return_correlation_ts2_lag_2,-0.1467552107710326
return_correlation_ts2_lag_3,-0.42567170945009924
price2_granger_cause_price1,0.6677880839694277
price1_granger_cause_price2,0.04194775948926286
