feature,shap_importance
kurtosis2,3.489659070968628
kurtosis1,0.5767518877983093
sd1,0.2663832902908325
return_autocorrelation_1_lag3,0.02463868260383606
return_correlation_ts1_lag_2,0.01910576969385147
return_correlation_ts2_lag_3,0.018031306564807892
return_correlation_ts1_lag_0,0.016346650198101997
sqreturn_autocorrelation_ts1_lag3,0.014495708048343658
return_autocorrelation_1_lag2,0.01294484082609415
return_autocorrelation_1_lag1,0.011557500809431076
sd2,0.010173847898840904
sqreturn_autocorrelation_ts2_lag3,0.008300860412418842
return_autocorrelation_2_lag1,0.005513979587703943
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_1,0.0
mean1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_2,0.0
mean2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
skewness2,0.0
skewness1,0.0
price1_granger_cause_price2,0.0
