feature,shap_importance
return_kurtosis1,0.32031151082149584
return_kurtosis2,0.1331156664731285
return_skew2,0.020162240910509666
return_skew1,0.009232143255850225
return_mean2,0.006342475616974845
return_sd2,0.00633493608064099
return_sd1,0.004705644276517432
return_autocorrelation_lag1_rolling_sd2,0.0018914807302231227
return_autocorrelation_lag1_rolling_sd1,0.0010140522753727323
return_mean1,0.0007034893832878108
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_3,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
