feature,mean_importance
return_skew1,-0.0005997089990254056
return_autocorrelation_2_lag1,-9.520300503440548e-07
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_0,0.0
price1_granger_cause_price2,0.0
return_mean2,0.0
return_skew2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag1,0.0
return_autocorrelation_2_lag3,0.0
return_correlation_ts2_lag_3,8.293690010048871e-05
return_sd1,0.00019130734191543652
return_mean1,0.00024112403050237098
return_correlation_ts1_lag_2,0.00028671219773676593
return_autocorrelation_2_lag2,0.0004305552305846394
return_correlation_ts2_lag_2,0.0006028486051778692
return_correlation_ts1_lag_1,0.0007840812891379223
return_autocorrelation_1_lag2,0.0015230213259828484
return_sd2,0.002056032145160369
price2_granger_cause_price1,0.0036485102669946146
sqreturn_autocorrelation_ts2_lag1,0.004411277705910566
sqreturn_autocorrelation_ts2_lag2,0.007574175007041844
sqreturn_autocorrelation_ts1_lag1,0.0087974583623053
sqreturn_autocorrelation_ts1_lag2,0.0099470843015046
return_kurtosis2,0.2854823889746063
return_kurtosis1,0.3619015876075317
