name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,17.7
2_DecisionTree,Decision Tree,accuracy,0.9195402298850575,20.99
3_Linear,Linear,accuracy,0.9195402298850575,16.67
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,15.96
5_Default_NeuralNetwork,Neural Network,accuracy,0.9425287356321839,13.42
6_Default_RandomForest,Random Forest,accuracy,0.9425287356321839,18.89
Ensemble,Ensemble,accuracy,0.9770114942528736,0.38
