name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,0.86
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,4.3
3_Linear,Linear,accuracy,0.9885057471264368,4.32
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,4.08
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,2.48
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,7.47
Ensemble,Ensemble,accuracy,1.0,0.35
