name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,0.68
2_DecisionTree,Decision Tree,accuracy,0.8850574712643678,10.05
3_Linear,Linear,accuracy,1.0,3.82
4_Default_Xgboost,Xgboost,accuracy,1.0,4.22
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,2.13
6_Default_RandomForest,Random Forest,accuracy,0.9655172413793104,7.09
Ensemble,Ensemble,accuracy,1.0,0.36
