feature,mean_importance
return_mean1,-0.006005504525876035
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_0,0.0
return_kurtosis2,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_1_lag3,0.0
price1_granger_cause_price2,0.0
return_skew2,1.863220426551737e-05
sqreturn_autocorrelation_ts1_lag3,0.006487452820840778
sqreturn_autocorrelation_ts1_lag1,0.01049866102475817
sqreturn_autocorrelation_ts1_lag2,0.013355075838610769
sqreturn_autocorrelation_ts2_lag1,0.01630225207166694
return_skew1,0.016954760436580018
return_sd2,0.021410066688063722
return_sd1,0.15347982796870385
return_mean2,0.2022208458738591
return_kurtosis1,1.2164515265890117
