name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,5.23
2_DecisionTree,Decision Tree,accuracy,0.9655172413793104,4.31
3_Linear,Linear,accuracy,1.0,3.65
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,3.52
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,2.11
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.23
Ensemble,Ensemble,accuracy,1.0,0.35
