feature,mean_importance
sqreturn_autocorrelation_ts1_lag1,-0.006988139456543481
sqreturn_autocorrelation_ts1_lag3,-0.004618032665818108
sqreturn_correlation_ts1_lag_1,-0.0022735777561565863
return_correlation_ts1_lag_1,-0.0018680888860146613
sqreturn_correlation_ts1_lag_3,-0.0014059034359089214
return_correlation_ts1_lag_3,-0.0013422206550807864
return_correlation_ts2_lag_2,-0.0009835233976689963
return_correlation_ts2_lag_3,-0.0008969103736741438
sqreturn_correlation_ts2_lag_3,-0.0006935104954626612
return_mean1,-0.0006481701476182253
sqreturn_correlation_ts2_lag_2,-0.0006240543583522273
sqreturn_autocorrelation_ts2_lag2,-0.00029004459107217356
return_autocorrelation_1_lag2,7.611255402734107e-05
sqreturn_correlation_ts2_lag_1,7.983870211992622e-05
return_correlation_ts2_lag_1,0.0001359700549722162
sqreturn_correlation_ts1_lag_2,0.00019408816710326932
sqreturn_autocorrelation_ts2_lag3,0.0005422719776329632
return_correlation_ts1_lag_2,0.0006898471223443628
sqreturn_correlation_ts1_lag_0,0.0008713335664769034
return_autocorrelation_2_lag2,0.0009254095591466477
return_autocorrelation_1_lag3,0.001170442199505313
price2_granger_cause_price1,0.0012879928248804337
return_autocorrelation_1_lag1,0.0013189299294544404
return_autocorrelation_2_lag1,0.0013315521995804062
return_skew1,0.001476368519553481
return_mean2,0.001531953792721899
return_autocorrelation_2_lag3,0.001799548840207474
price1_granger_cause_price2,0.0024040227671027732
sqreturn_autocorrelation_ts1_lag2,0.0026246683921818323
return_correlation_ts1_lag_0,0.004328076173530258
sqreturn_autocorrelation_ts2_lag1,0.006248576788768477
return_skew2,0.2981508844510096
return_sd1,0.36459855659916146
return_sd2,0.5939023170213005
return_kurtosis2,0.6468180029152182
return_kurtosis1,0.8725051780968789
