,0,1,2
0,[ 0.09307439  0.08461695 -1.36856181 -1.36396385],0 days 03:35:50.276564000,408.683571265294
1,[ 0.05811524  0.06024907 -1.41544186 -1.34160649],0 days 08:09:21.772231000,391.8815837523049
2,[ 0.08673953  0.00174685 -1.40469672 -1.31399093],0 days 03:40:13.437115000,401.8165899319359
3,[ 0.00648172  0.10585186 -1.43422746 -1.35215778],0 days 03:25:28.016939000,392.10426227277196
4,[ 0.03324524  0.08660462 -1.37267319 -1.36684857],0 days 03:36:08.534979000,391.58517499018944
5,[ 0.07491869  0.10976422 -1.34385521 -1.30760468],0 days 04:06:42.570056000,421.4477549942528
6,[ 0.08280908  0.12714818 -1.44618308 -1.38218339],0 days 06:19:19.979785000,412.36579260486207
7,[ 0.06948911  0.09397212 -1.40256329 -1.37098085],0 days 14:02:10.267554000,390.74214971028033
8,[ 0.07725185  0.01641075 -1.32686394 -1.37458966],0 days 08:20:35.792433000,397.8491900511637
9,[-0.0285026   0.01444721 -1.43596659 -1.31818256],0 days 03:24:12.609142000,389.4714028106292
10,[ 0.11178594  0.03788095 -1.42377347 -1.33021898],0 days 05:40:42.409514000,404.2673387534012
11,[-7.00722830e-04  8.00155988e-03 -1.37431084e+00 -1.33377239e+00],0 days 03:38:12.534457000,386.1827591217229
12,[ 0.06641503  0.05045214 -1.37571817 -1.41504931],0 days 05:42:27.360962000,393.9066857387947
13,[ 0.07293662  0.03889007 -1.40071467 -1.39484293],0 days 05:40:06.944689000,397.85970130560224
14,[ 0.03375292  0.09403394 -1.39657259 -1.36571696],0 days 03:48:41.630739000,395.8327915493668
15,[ 0.02559828  0.00256121 -1.47119277 -1.37864786],0 days 04:06:56.818762000,392.4142205683153
16,[ 0.01802467 -0.03511086 -1.43339743 -1.34781675],0 days 03:50:47.195960000,390.58897153155846
17,[ 0.07065789  0.02443276 -1.44864803 -1.38999074],0 days 03:36:39.978669000,397.8906373498692
18,[ 0.07111326  0.03601989 -1.42015245 -1.29088858],0 days 06:01:09.906203000,403.6784663546833
19,[ 0.0810647   0.0080117  -1.53158107 -1.37132852],0 days 03:41:46.121112000,414.2579314166553
20,[-0.02881925  0.0847382  -1.40089466 -1.33361854],0 days 08:13:39.622797000,404.8503051496695
21,[-0.02248045  0.02536589 -1.44871245 -1.31047069],0 days 08:39:07.418366000,402.8809932522725
22,[-0.00955463 -0.01108948 -1.39571016 -1.3871789 ],0 days 03:51:05.431389000,398.17403582290564
23,[ 0.08036212  0.00944584 -1.32757261 -1.36672184],0 days 05:54:43.394246000,408.3135771145564
24,[ 0.02035376  0.02945997 -1.37177533 -1.38243808],0 days 06:07:06.128533000,393.19593197770905
25,[ 3.82240508e-03  8.25242761e-04 -1.39926493e+00 -1.33630444e+00],0 days 03:57:59.821319000,394.8526128357368
26,[ 0.05856788  0.09255865 -1.45909638 -1.41775758],0 days 07:26:32.653407000,419.67014774008027
27,[ 0.04804049  0.07233517 -1.4501614  -1.36620178],0 days 03:33:34.963327000,398.66219216428044
28,[ 0.03755394  0.08042429 -1.40654875 -1.33937297],0 days 09:29:42.342237000,382.1156634591263
29,[ 0.04813286  0.05750171 -1.42117957 -1.47349175],0 days 04:56:17.866306000,418.1781309867148
30,[ 0.01603191  0.11969688 -1.46627455 -1.37436663],0 days 05:21:09.445520000,401.51912403723054
31,[ 0.09509989  0.0762189  -1.38937969 -1.36534469],0 days 08:31:11.782392000,407.81974669784216
32,[ 0.07765935  0.07531808 -1.50426649 -1.35405575],0 days 03:33:38.000013000,401.38238423022426
33,[ 0.01606429  0.06831283 -1.40968507 -1.32781909],0 days 07:02:24.630552000,390.0031855415734
34,[ 0.03817275  0.09565868 -1.36232001 -1.4393867 ],0 days 03:32:51.937650000,412.4138622918583
35,[ 0.14617423  0.08015334 -1.3803802  -1.30937708],0 days 03:29:23.473100000,417.9403084159377
36,[ 0.02435109  0.02229724 -1.40650336 -1.38837371],0 days 05:01:38.797653000,381.81614554497537
37,[ 0.08056015  0.0815848  -1.39901108 -1.33302231],0 days 04:51:25.279462000,387.44581080472904
38,[ 0.10293985  0.02301232 -1.39514846 -1.47547245],0 days 03:16:37.274552000,432.469619798105
39,[ 0.10507039  0.06837087 -1.38451338 -1.33691946],0 days 02:58:24.268317000,394.12706076304136
40,[ 0.02737396  0.07736042 -1.44126874 -1.33030774],0 days 04:22:02.806829000,399.71838936932846
41,[ 1.89859449e-03  1.55472633e-08 -1.40836079e+00 -1.31406241e+00],0 days 03:13:16.361325000,398.75369072174345
42,[ 0.10385383  0.03993038 -1.44886703 -1.37770447],0 days 02:50:36.316098000,391.1067878803985
43,[ 0.05987411  0.03384238 -1.4399141  -1.37257882],0 days 04:40:55.428183000,385.57748028968433
44,[ 0.04935556  0.08694768 -1.47708951 -1.36205808],0 days 03:57:04.175474000,409.7413837887682
45,[ 0.09120041  0.10894157 -1.47610182 -1.28575644],0 days 04:50:13.972332000,422.94301839997
46,[ 0.03717242  0.06295409 -1.37392683 -1.48127792],0 days 03:49:49.157420000,413.9796795837496
47,[ 0.05058458  0.07832658 -1.44410407 -1.31335272],0 days 02:46:16.132258000,390.1830790086182
48,[ 0.0493264   0.05266028 -1.52895677 -1.36627121],0 days 03:35:46.227692000,404.5153262101474
49,[ 0.01882307  0.0713414  -1.37890953 -1.35747342],0 days 02:39:21.835592000,380.30888950493164
