,0,1,2
0,[ 0.03705885  0.03291664 -1.43103705 -1.364842  ],0 days 11:29:51.193619000,128.03258900741233
1,[ 0.04820432  0.04302875 -1.37365769 -1.36334813],0 days 03:49:25.390057000,130.24048377969805
2,[ 0.05080648  0.07883838 -1.42936356 -1.35289865],0 days 08:22:00.611037000,132.64835940756205
3,[ 0.01956252  0.01088222 -1.41224545 -1.38175634],0 days 05:47:06.553221000,135.14315908862443
4,[ 0.0452083   0.08558856 -1.42047212 -1.37035354],0 days 03:24:09.468476000,133.46223778368346
5,[ 0.0083745   0.07541508 -1.44494991 -1.36082966],0 days 03:46:10.971032000,135.02402370576496
6,[ 0.08244984  0.01220342 -1.41932729 -1.36848181],0 days 09:56:48.403504000,133.76734554649354
7,[ 0.09856381  0.04897912 -1.38751045 -1.34601568],0 days 03:26:38.655904000,141.2209111002019
8,[ 0.09224392  0.06584738 -1.41819055 -1.34198954],0 days 06:27:23.163529000,139.96159735289612
9,[ 0.04747354  0.06098822 -1.42439887 -1.34486573],0 days 05:31:57.093949000,131.636453034658
10,[ 0.01591093  0.07397562 -1.40984549 -1.37848314],0 days 08:14:00.595651000,138.29657071149293
11,[ 0.07068452  0.05135814 -1.43275258 -1.33801095],0 days 08:31:52.833737000,134.46401432911307
12,[ 0.0608222   0.07410021 -1.42056624 -1.34315496],0 days 06:40:35.825639000,135.05352288965074
13,[ 0.06351583  0.07074239 -1.41122249 -1.3827926 ],0 days 08:21:46.438853000,133.13714175184242
14,[ 0.05358355  0.07279587 -1.40831657 -1.35217369],0 days 06:08:55.955598000,131.3977511060941
15,[ 0.04115096  0.04538465 -1.4175421  -1.35912894],0 days 08:31:13.188070000,132.37396032846087
16,[ 0.04501023  0.02284291 -1.4254635  -1.37931298],0 days 03:36:10.417715000,134.54801995991974
17,[ 0.02732584  0.07049843 -1.42487255 -1.34148117],0 days 11:49:12.374238000,133.19307728623133
18,[ 0.07416684  0.05942941 -1.4127826  -1.38010743],0 days 07:33:05.738819000,132.20622073098633
19,[ 0.00859715  0.05024304 -1.42122279 -1.33537571],0 days 08:44:57.276780000,133.23249988382372
20,[ 0.06408385  0.06029344 -1.42068412 -1.36636873],0 days 05:28:18.050183000,131.80331952925835
21,[ 0.05513734  0.07130306 -1.43537463 -1.37016438],0 days 05:50:01.847755000,132.2045295764305
22,[ 0.07963005  0.07284901 -1.41569492 -1.35711128],0 days 03:42:38.834948000,133.41777946871954
23,[ 0.04287193  0.00772056 -1.40286233 -1.37847132],0 days 06:53:34.239492000,132.73669786212412
24,[ 0.04221612  0.07074999 -1.40443521 -1.3662211 ],0 days 07:40:43.284258000,130.73549909160954
25,[ 0.0438267   0.07218582 -1.43951752 -1.36862803],0 days 08:07:13.954247000,128.7709152611273
26,[ 0.05259124  0.0812837  -1.40209518 -1.38189555],0 days 05:32:53.351568000,132.41406981994885
27,[ 0.0763631   0.04428503 -1.42523525 -1.36946666],0 days 03:23:43.114227000,135.81445893800742
28,[ 0.01551489  0.07859078 -1.43649135 -1.33391687],0 days 04:43:16.985872000,140.60700330055283
29,[ 0.08575918  0.07739456 -1.4270631  -1.34454274],0 days 03:20:59.431579000,135.53924589648176
30,[ 0.05357235  0.07381898 -1.43614471 -1.36540998],0 days 04:47:00.949324000,128.70025297722233
31,[ 0.04887384  0.06932672 -1.42490612 -1.38583288],0 days 05:11:52.113131000,132.93902192185362
32,[ 0.04839212  0.04489536 -1.42263554 -1.37886146],0 days 07:27:28.586554000,129.62408295556284
33,[ 0.06296016  0.04819065 -1.41800636 -1.3914288 ],0 days 04:33:53.515079000,133.32622143160762
34,[ 0.03696967  0.04514579 -1.39438159 -1.37247269],0 days 04:31:25.254315000,131.32672110464216
35,[ 0.04149179  0.01446752 -1.43692532 -1.37168555],0 days 05:20:00.199471000,135.00656680680768
36,[ 0.06045859  0.01631322 -1.41879229 -1.3983818 ],0 days 04:29:55.152600000,132.33831522293934
37,[ 0.03151345  0.08213851 -1.42899023 -1.33897753],0 days 05:53:02.131977000,135.90509298871598
38,[ 0.09112903  0.08990574 -1.43000986 -1.364688  ],0 days 02:50:48.048271000,138.07164127454965
39,[ 0.07444872  0.02000795 -1.39719094 -1.35992382],0 days 02:43:01.395088000,133.29522188416655
40,[ 0.08031632  0.0671747  -1.41577614 -1.36579443],0 days 03:32:36.811453000,136.7534673001759
41,[ 0.01788514  0.05147731 -1.41991826 -1.35186885],0 days 03:27:15.264789000,131.96147224785875
42,[ 0.0551227   0.06946446 -1.41683348 -1.37316109],0 days 03:18:17.189940000,130.74061949436802
43,[ 0.06666293  0.03215118 -1.42622434 -1.36392156],0 days 03:15:44.314282000,134.24852776163613
44,[ 0.07545875  0.07130372 -1.41883812 -1.38818477],0 days 02:09:19.331241000,136.50550880485693
45,[ 0.07582202  0.08201349 -1.40152444 -1.37193996],0 days 02:36:34.865348000,136.807446514918
46,[ 0.02243726  0.03397952 -1.41470104 -1.35023495],0 days 02:14:48.427392000,131.45852224510224
47,[ 0.04983038  0.01095577 -1.43079316 -1.37176099],0 days 02:52:28.247721000,129.70214226836444
48,[ 0.03542776  0.08122665 -1.41723438 -1.3663205 ],0 days 02:21:13.731893000,135.85399304228676
49,[ 0.07341984  0.06431302 -1.40667647 -1.37625399],0 days 02:23:32.854248000,132.95122464227083
