,0,1,2
0,[ 0.04816894  0.05910257 -1.38196768 -1.49628575],0 days 03:34:01.905174000,418.66193635517925
1,[-0.02357116  0.0828303  -1.41130873 -1.34120543],0 days 03:32:10.419484000,392.29418511866095
2,[-0.00606838  0.10413342 -1.39786128 -1.37194405],0 days 03:56:09.096137000,386.76328472298496
3,[ 0.0628006   0.09831329 -1.40049822 -1.32305362],0 days 02:23:18.382456000,402.00076748567074
4,[ 0.06630367  0.03544482 -1.38284584 -1.3582476 ],0 days 02:18:15.972110000,378.46748100910884
5,[ 0.07899172  0.06297146 -1.39142258 -1.39942174],0 days 03:21:11.710417000,397.20363210536965
6,[ 0.07036062  0.08801323 -1.36777173 -1.31046942],0 days 03:08:21.433108000,401.165155351895
7,[ 0.09260939  0.06395008 -1.41715929 -1.32241176],0 days 04:43:23.252467000,386.6275370752929
8,[ 0.08291119  0.06000511 -1.44544236 -1.34533885],0 days 02:57:02.852661000,381.29509814919163
9,[ 0.04809389  0.10534289 -1.44260887 -1.37292431],0 days 03:39:10.726506000,393.21491710377455
10,[ 0.05073147  0.08137601 -1.38167976 -1.34556392],0 days 03:15:16.214494000,390.6337022624626
11,[ 0.07338189  0.06633963 -1.40754527 -1.36525815],0 days 03:42:15.353282000,384.61156972965887
12,[ 0.06716585  0.06746802 -1.45084702 -1.3655663 ],0 days 03:05:21.736699000,387.3955243947983
13,[ 0.01678896  0.05596107 -1.43411799 -1.38519322],0 days 02:14:59.790768000,370.1399133540752
14,[ 0.01878796  0.05519343 -1.42219901 -1.32170549],0 days 03:23:59.703906000,391.04361870495313
15,[ 0.1138533   0.0613742  -1.38773658 -1.29953353],0 days 02:24:10.415836000,397.9035528125764
16,[ 0.05246333  0.07510335 -1.35618796 -1.36215999],0 days 03:40:37.013210000,382.30073492124905
17,[ 1.15458285e-03  1.03661704e-01 -1.44355600e+00 -1.35127413e+00],0 days 04:00:59.251887000,389.74771964033323
18,[ 0.03849087  0.07086884 -1.46979197 -1.38570227],0 days 02:13:47.866169000,390.679511256217
19,[ 0.05859146  0.04929678 -1.43796315 -1.34392493],0 days 03:39:46.979883000,380.6777788221461
20,[-0.0017649  -0.00384622 -1.48917309 -1.34915746],0 days 03:26:18.713308000,406.30195213300976
21,[ 0.08285379  0.09708798 -1.4248523  -1.32323103],0 days 03:53:25.947407000,389.5938284519685
22,[ 0.06503951  0.0629301  -1.40774575 -1.32086873],0 days 04:38:50.993277000,390.34898769219177
23,[ 0.06694227  0.07522966 -1.39356011 -1.37071347],0 days 04:56:05.374269000,387.91650944034126
24,[ 0.07637944  0.00445086 -1.40177534 -1.36078809],0 days 04:18:50.381701000,379.69887662093913
25,[ 0.06595886  0.03282824 -1.43137137 -1.32847066],0 days 03:16:56.571241000,389.5901058121761
26,[ 0.05960122  0.04957141 -1.41148156 -1.37983972],0 days 03:31:00.581166000,388.7625300580599
27,[ 0.08601631  0.08316583 -1.44670005 -1.33733167],0 days 03:09:42.796159000,390.64946327865295
28,[ 0.04903212  0.08622929 -1.46037828 -1.28196602],0 days 03:32:12.023142000,407.02233527983236
29,[ 0.0397454   0.07880428 -1.4119593  -1.34464334],0 days 05:06:07.769221000,381.07354015026533
30,[ 0.09424979  0.0092557  -1.41906626 -1.40997122],0 days 04:06:12.783687000,398.96609712590015
31,[ 0.05267679  0.07062739 -1.42151773 -1.42324425],0 days 03:53:37.990530000,394.5537239949622
32,[ 0.0060847   0.02630498 -1.4464549  -1.36445952],0 days 03:11:31.681451000,396.744729395313
33,[ 0.02189355  0.02878179 -1.40465954 -1.40286934],0 days 03:27:49.626384000,390.78150540464964
34,[ 0.12472455  0.08956785 -1.40701108 -1.37608445],0 days 02:42:41.265969000,399.65408742509806
35,[ 0.11203532  0.03102626 -1.43785771 -1.36338391],0 days 02:28:16.799118000,402.1442288823424
36,[ 0.0478116   0.09305088 -1.38037353 -1.42171334],0 days 03:54:17.773869000,399.5470295963749
37,[ 0.0408882   0.09058369 -1.45444383 -1.34618522],0 days 03:31:31.186622000,396.49238871411575
38,[ 0.08833357  0.07094526 -1.52757396 -1.39102388],0 days 04:25:50.726546000,421.747894088692
39,[ 0.01668405  0.05717968 -1.37887916 -1.33035537],0 days 03:23:01.060912000,382.05598121723705
40,[-0.01444324  0.05499937 -1.41619417 -1.40115209],0 days 03:31:00.588313000,390.611569832326
41,[ 0.05165186  0.11438667 -1.42079814 -1.36513948],0 days 03:47:10.795777000,403.27128993089326
42,[ 0.0598561   0.04787123 -1.45010892 -1.38895912],0 days 03:14:13.907141000,389.1409642654738
43,[ 0.03176355  0.06985079 -1.37222193 -1.35693346],0 days 03:13:01.536943000,391.0302922786404
44,[ 0.04350367  0.04257272 -1.38094163 -1.38667178],0 days 02:31:44.634295000,382.20154060262945
45,[ 0.04339729  0.08706839 -1.42059455 -1.3384343 ],0 days 03:31:38.287371000,389.6446106496439
46,[ 5.30957910e-02  1.05073455e-04 -1.42674855e+00 -1.34427435e+00],0 days 04:21:54.389658000,389.80268226195216
47,[ 0.04519252  0.05205497 -1.40943108 -1.39916168],0 days 02:30:58.858992000,370.8831763253673
48,[ 0.09546771  0.02453199 -1.39510257 -1.38551413],0 days 04:18:25.522478000,381.12756924141104
49,[ 0.00357519  0.07866002 -1.42152191 -1.37601736],0 days 03:08:16.564356000,383.54723323122425
