feature,mean_importance
standardised_price_mean1,-0.0007855318743606787
return_kurtosis1,-2.2595093168054082e-05
durbin_watson_statistic2,0.0
durbin_watson_statistic1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
price_adf_p_values,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_kurtosis2,0.0
return_skew2,0.0
return_skew1,0.0
return_sd2,0.0
return_sd1,0.0
co_integration_statistic,0.0017184502091901256
return_mean1,0.0029968562482417414
return_autocorrelation_lag1_rolling_sd1,0.014848222061135318
return_mean2,0.03320318994850948
standardised_price_mean2,0.08514873495047122
return_autocorrelation_lag1_rolling_sd2,0.2578547524309706
