feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,2.5167253017425537
standardised_price_mean2,0.7895196676254272
return_mean2,0.6408693790435791
return_autocorrelation_lag1_rolling_sd1,0.21951934695243835
return_mean1,0.11460830271244049
return_correlation_ts1_lag_0,0.10844592750072479
co_integration_statistic,0.0332101434469223
return_sd2,0.01123638916760683
standardised_price_mean1,0.00935425516217947
return_correlation_ts2_lag_1,0.007177217863500118
return_kurtosis1,0.0013810456730425358
return_kurtosis2,0.0
price2_granger_cause_price1,0.0
return_sd1,0.0
durbin_watson_statistic2,0.0
durbin_watson_statistic1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_lag1_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_skew1,0.0
price_adf_p_values,0.0
return_skew2,0.0
return_autocorrelation_lag1_2,0.0
price1_granger_cause_price2,0.0
