feature,mean_importance
sqreturn_autocorrelation_ts1_lag1,-0.0048916235761393865
return_autocorrelation_1_lag1,-0.004263765109536716
mean1,-0.0011735278917962277
return_autocorrelation_2_lag3,-0.0008178883534969317
return_autocorrelation_2_lag2,-0.0004624553693719946
sqreturn_correlation_ts1_lag_2,-0.0004217816793304463
return_correlation_ts2_lag_2,-0.00017887857134361586
return_correlation_ts1_lag_2,-8.627860540309506e-05
return_correlation_ts2_lag_3,-1.649947113429584e-05
sqreturn_correlation_ts1_lag_0,1.1258543014985856e-05
sqreturn_correlation_ts2_lag_2,0.00027416534927486856
return_autocorrelation_1_lag2,0.00046157236970178486
return_correlation_ts1_lag_1,0.00048179404564072657
sqreturn_correlation_ts2_lag_3,0.0004866763737219837
sqreturn_correlation_ts1_lag_3,0.0006778696830440634
return_correlation_ts1_lag_3,0.0010384066787220813
return_correlation_ts1_lag_0,0.001146843743374093
sqreturn_correlation_ts1_lag_1,0.0012617367495137588
sqreturn_autocorrelation_ts1_lag2,0.001765495982060211
price1_granger_cause_price2,0.0031272471637626255
sqreturn_correlation_ts2_lag_1,0.003309316230449344
return_correlation_ts2_lag_1,0.0036558096702412556
sqreturn_autocorrelation_ts1_lag3,0.0038217117443358818
mean2,0.003829202511635027
return_autocorrelation_2_lag1,0.004143972750123704
return_autocorrelation_1_lag3,0.004846384669665638
sqreturn_autocorrelation_ts2_lag1,0.008126890527205905
sqreturn_autocorrelation_ts2_lag2,0.008795512605967564
price2_granger_cause_price1,0.011861185166947402
skewness2,0.013957591677258602
sqreturn_autocorrelation_ts2_lag3,0.0187388973628425
skewness1,0.055778251909289644
sd2,0.10780635852617655
kurtosis2,0.27094651305696804
sd1,0.27948840173155826
kurtosis1,0.35841172052322057
