name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,1.33
2_DecisionTree,Decision Tree,accuracy,0.9885057471264368,4.69
3_Linear,Linear,accuracy,0.9885057471264368,4.33
4_Default_Xgboost,Xgboost,accuracy,0.9885057471264368,4.13
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,2.83
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,7.72
Ensemble,Ensemble,accuracy,0.9885057471264368,0.18
