name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,1.74
2_DecisionTree,Decision Tree,accuracy,1.0,5.45
3_Linear,Linear,accuracy,1.0,4.63
4_Default_Xgboost,Xgboost,accuracy,1.0,4.99
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,3.26
6_Default_RandomForest,Random Forest,accuracy,1.0,8.16
Ensemble,Ensemble,accuracy,1.0,0.17
