feature,shap_importance
return_kurtosis2,1.8159726498672306
return_kurtosis1,1.644808792511208
return_autocorrelation_lag1_rolling_sd2,0.9879701348843688
return_autocorrelation_lag1_rolling_sd1,0.5964969473812285
return_skew1,0.49479137286794084
return_sd2,0.27966208073034454
return_skew2,0.25769435604516966
return_sd1,0.22789764555513758
return_mean2,0.17157626156800593
price2_granger_cause_price1,0.16586244818742005
return_correlation_ts1_lag_0,0.1295744904888087
price1_granger_cause_price2,0.06143458724554731
return_mean1,0.050827910551304756
return_autocorrelation_lag1_1,0.03721238864748707
return_correlation_ts1_lag_1,0.01836007371818303
return_correlation_ts2_lag_1,0.016327497133466217
return_autocorrelation_lag1_2,0.011993081924175739
return_correlation_ts2_lag_3,0.011413279553456267
return_correlation_ts1_lag_2,0.008993839374989808
return_correlation_ts2_lag_2,0.00633611555914459
return_correlation_ts1_lag_3,0.0010332058666412392
