name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.31
2_DecisionTree,Decision Tree,accuracy,0.9195402298850575,8.49
3_Linear,Linear,accuracy,0.9310344827586207,5.97
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,6.98
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,3.76
6_Default_RandomForest,Random Forest,accuracy,0.9425287356321839,10.13
Ensemble,Ensemble,accuracy,0.9770114942528736,0.34
