feature,mean_importance
return_autocorrelation_1_lag3,-0.005488266307732148
return_correlation_ts2_lag_2,-0.00030069856465547164
return_correlation_ts1_lag_1,-0.0002626563454496411
return_correlation_ts2_lag_1,-0.00014815556591953326
return_correlation_ts2_lag_3,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_2,0.00017822980880738415
return_autocorrelation_2_lag1,0.00045652891370072667
skewness2,0.0006078513960043663
sqreturn_autocorrelation_ts1_lag1,0.0007783550897549008
price1_granger_cause_price2,0.0011815904628956486
price2_granger_cause_price1,0.00133113002126245
sqreturn_autocorrelation_ts2_lag1,0.001466218630472821
skewness1,0.001997699545717796
return_autocorrelation_2_lag2,0.0030958610961492163
sqreturn_autocorrelation_ts1_lag2,0.0043163114580614895
return_autocorrelation_1_lag2,0.004768153408478054
sd2,0.007542050501395919
sqreturn_autocorrelation_ts2_lag2,0.010068192213088616
sqreturn_autocorrelation_ts1_lag3,0.03100481326210089
mean1,0.03410105185433367
return_correlation_ts1_lag_0,0.037532471111793635
sqreturn_autocorrelation_ts2_lag3,0.06806026415406972
mean2,0.08169521837570201
sd1,0.08435505655133861
kurtosis2,0.09579625894454703
kurtosis1,0.15366728706606506
