name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5172413793103449,1.0
2_DecisionTree,Decision Tree,accuracy,0.9655172413793104,16.63
3_Linear,Linear,accuracy,0.9655172413793104,6.13
4_Default_Xgboost,Xgboost,accuracy,0.9655172413793104,5.81
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,3.38
6_Default_RandomForest,Random Forest,accuracy,0.9885057471264368,11.53
Ensemble,Ensemble,accuracy,1.0,0.55
