feature,mean_importance
return_autocorrelation_2_lag2,-0.028678670424298412
sqreturn_autocorrelation_ts2_lag2,-0.017596496661744888
price1_granger_cause_price2,-0.014337542945989722
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_3,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_0,0.0
price2_granger_cause_price1,0.0
return_mean1,0.0
return_correlation_ts1_lag_1,0.0
return_mean2,0.0
return_sd2,0.0
return_skew1,0.0
return_skew2,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag3,0.0
return_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_3,0.0
return_kurtosis2,0.11166209929634123
sqreturn_autocorrelation_ts1_lag2,0.20499993661607943
return_sd1,0.230401832016163
sqreturn_autocorrelation_ts2_lag1,0.473997385655381
return_kurtosis1,1.3481125915923182
