feature,weight
intercept,-3.174146366945519
mean1,-1.8217109155678401
mean2,-0.8284313845451743
sd1,-0.6516306194202981
sd2,-0.539160409766936
skewness1,0.1585273921906234
skewness2,-0.48741475720901534
kurtosis1,-1.3904430353183677
kurtosis2,-0.8443157224674008
return_autocorrelation_1_lag1,0.22835734242859443
return_autocorrelation_1_lag2,0.07625144334150566
return_autocorrelation_1_lag3,0.2049391985612087
return_autocorrelation_2_lag1,1.170863668634651
return_autocorrelation_2_lag2,1.0986780559652412
return_autocorrelation_2_lag3,1.122467329883839
return_correlation_ts1_lag_0,-0.06614102474876768
return_correlation_ts1_lag_1,0.30885915560097155
return_correlation_ts1_lag_2,0.21381990152811448
return_correlation_ts1_lag_3,0.2360348123682144
return_correlation_ts2_lag_1,0.22723373869303057
return_correlation_ts2_lag_2,0.07662652915000887
return_correlation_ts2_lag_3,0.2596557237230214
sqreturn_autocorrelation_ts1_lag1,-0.2869451558713985
sqreturn_autocorrelation_ts1_lag2,-0.32026277089311306
sqreturn_autocorrelation_ts1_lag3,-0.23730322206512972
sqreturn_autocorrelation_ts2_lag1,1.0018320744654092
sqreturn_autocorrelation_ts2_lag2,1.1245269887785971
sqreturn_autocorrelation_ts2_lag3,1.1601115572959728
sqreturn_correlation_ts1_lag_0,-0.06614102474876768
sqreturn_correlation_ts1_lag_1,0.30885915560097155
sqreturn_correlation_ts1_lag_2,0.21381990152811448
sqreturn_correlation_ts1_lag_3,0.2360348123682144
sqreturn_correlation_ts2_lag_1,0.22723373869303057
sqreturn_correlation_ts2_lag_2,0.07662652915000887
sqreturn_correlation_ts2_lag_3,0.2596557237230214
price2_granger_cause_price1,-0.2579890976060472
price1_granger_cause_price2,-0.5138000917160014
