feature,weight
intercept,-1.453907394595344
return_mean1,-0.6208083065625968
return_mean2,-1.1255624952261891
return_sd1,-0.07056065404883688
return_sd2,-0.06821088572081208
return_skew1,1.851698661072025
return_skew2,0.988708237187038
return_kurtosis1,-4.046114269547254
return_kurtosis2,-3.361354881593862
return_autocorrelation_1_lag1,0.555812098695122
return_autocorrelation_1_lag2,0.5410829654286389
return_autocorrelation_1_lag3,0.12628154147732087
return_autocorrelation_2_lag1,0.5041444589947373
return_autocorrelation_2_lag2,0.6283829059097845
return_autocorrelation_2_lag3,0.3633494073137105
return_correlation_ts1_lag_0,0.1623834388432922
return_correlation_ts1_lag_1,0.5337768400381323
return_correlation_ts1_lag_2,0.4579377961006331
return_correlation_ts1_lag_3,0.26727346594513646
return_correlation_ts2_lag_1,0.43319818485339495
return_correlation_ts2_lag_2,0.3322228959598854
return_correlation_ts2_lag_3,0.2555879249913242
sqreturn_autocorrelation_ts1_lag1,-0.8987505575754556
sqreturn_autocorrelation_ts1_lag2,-0.9552037527567592
sqreturn_autocorrelation_ts1_lag3,-0.38830326080076333
sqreturn_autocorrelation_ts2_lag1,-0.8260346825465736
sqreturn_autocorrelation_ts2_lag2,-0.3935278572390576
sqreturn_autocorrelation_ts2_lag3,-0.45027546164508686
sqreturn_correlation_ts1_lag_0,0.1623834388432922
sqreturn_correlation_ts1_lag_1,0.5337768400381323
sqreturn_correlation_ts1_lag_2,0.4579377961006331
sqreturn_correlation_ts1_lag_3,0.26727346594513646
sqreturn_correlation_ts2_lag_1,0.43319818485339495
sqreturn_correlation_ts2_lag_2,0.3322228959598854
sqreturn_correlation_ts2_lag_3,0.2555879249913242
price2_granger_cause_price1,-0.4790764383255493
price1_granger_cause_price2,-0.5612936126381192
