feature,shap_importance
sqreturn_autocorrelation_ts1_lag3,0.18289411704956662
sqreturn_autocorrelation_ts2_lag2,0.12698203480518377
sqreturn_correlation_ts1_lag_0,0.061783880481554754
return_correlation_ts1_lag_0,0.03852491428840457
return_kurtosis2,0.03307297669820538
sqreturn_autocorrelation_ts2_lag3,0.02370185060421677
return_kurtosis1,0.016069809751488244
sqreturn_autocorrelation_ts1_lag2,0.009924481809803378
sqreturn_correlation_ts2_lag_2,0.0077796164853597225
sqreturn_autocorrelation_ts2_lag1,0.006364985302412661
return_sd1,0.005955472737037848
return_mean2,0.005904466283570751
return_skew2,0.005622155184664117
sqreturn_correlation_ts1_lag_3,0.005123256976751542
sqreturn_correlation_ts2_lag_3,0.004336286904344904
return_autocorrelation_2_lag3,0.003555326473924612
price2_granger_cause_price1,0.0011917629930995992
return_sd2,0.001115323158811818
sqreturn_correlation_ts2_lag_1,0.0010978907864773347
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
return_mean1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_skew1,0.0
price1_granger_cause_price2,0.0
