name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5057471264367817,2.08
2_DecisionTree,Decision Tree,accuracy,0.9770114942528736,6.37
3_Linear,Linear,accuracy,0.9885057471264368,4.71
4_Default_Xgboost,Xgboost,accuracy,0.9770114942528736,4.79
5_Default_NeuralNetwork,Neural Network,accuracy,0.9655172413793104,4.88
6_Default_RandomForest,Random Forest,accuracy,0.9770114942528736,7.05
Ensemble,Ensemble,accuracy,1.0,0.32
